ProvinceThai,Year_AD,Year_BE,Month,Category,Search_Interest
อำนาจเจริญ,2023,2566,May,Thai_Intent,0.0
อำนาจเจริญ,2023,2566,Nov,Foreign_Intent,0.0
อำนาจเจริญ,2023,2566,Nov,Thai_Intent,0.0
อำนาจเจริญ,2023,2566,Oct,Foreign_Intent,0.0
อำนาจเจริญ,2023,2566,Oct,Thai_Intent,0.0
อำนาจเจริญ,2023,2566,Sep,Foreign_Intent,0.0
อำนาจเจริญ,2023,2566,Sep,Thai_Intent,0.0
อำนาจเจริญ,2024,2567,Apr,Foreign_Intent,0.0
อำนาจเจริญ,2024,2567,Apr,Thai_Intent,0.0
อำนาจเจริญ,2024,2567,Aug,Foreign_Intent,0.0
อำนาจเจริญ,2024,2567,Aug,Thai_Intent,0.0
อำนาจเจริญ,2024,2567,Dec,Foreign_Intent,0.0
อำนาจเจริญ,2024,2567,Dec,Thai_Intent,0.0
อำนาจเจริญ,2024,2567,Feb,Foreign_Intent,0.0
อำนาจเจริญ,2024,2567,Feb,Thai_Intent,0.0
อำนาจเจริญ,2024,2567,Jan,Foreign_Intent,0.0
อำนาจเจริญ,2024,2567,Jan,Thai_Intent,0.0
อำนาจเจริญ,2024,2567,Jul,Foreign_Intent,0.0
อำนาจเจริญ,2024,2567,Jul,Thai_Intent,0.0
อำนาจเจริญ,2024,2567,Jun,Foreign_Intent,0.0
อำนาจเจริญ,2024,2567,Jun,Thai_Intent,0.0
อำนาจเจริญ,2024,2567,Mar,Foreign_Intent,0.0
อำนาจเจริญ,2024,2567,Mar,Thai_Intent,0.0
อำนาจเจริญ,2024,2567,May,Foreign_Intent,0.0
อำนาจเจริญ,2024,2567,May,Thai_Intent,0.0
อำนาจเจริญ,2024,2567,Nov,Foreign_Intent,0.0
อำนาจเจริญ,2024,2567,Nov,Thai_Intent,0.0
อำนาจเจริญ,2024,2567,Oct,Foreign_Intent,0.0
อำนาจเจริญ,2024,2567,Oct,Thai_Intent,4.25
อำนาจเจริญ,2024,2567,Sep,Foreign_Intent,0.0
อำนาจเจริญ,2024,2567,Sep,Thai_Intent,0.0
อำนาจเจริญ,2025,2568,Apr,Foreign_Intent,0.0
อำนาจเจริญ,2025,2568,Apr,Thai_Intent,0.0
อำนาจเจริญ,2025,2568,Aug,Foreign_Intent,0.0
อำนาจเจริญ,2025,2568,Aug,Thai_Intent,0.0
อำนาจเจริญ,2025,2568,Dec,Foreign_Intent,0.0
อำนาจเจริญ,2025,2568,Dec,Thai_Intent,0.0
อำนาจเจริญ,2025,2568,Feb,Foreign_Intent,0.0
อำนาจเจริญ,2025,2568,Feb,Thai_Intent,0.0
อำนาจเจริญ,2025,2568,Jan,Foreign_Intent,0.0
อำนาจเจริญ,2025,2568,Jan,Thai_Intent,0.0
อำนาจเจริญ,2025,2568,Jul,Foreign_Intent,0.0
อำนาจเจริญ,2025,2568,Jul,Thai_Intent,0.0
อำนาจเจริญ,2025,2568,Jun,Foreign_Intent,0.0
อำนาจเจริญ,2025,2568,Jun,Thai_Intent,0.0
อำนาจเจริญ,2025,2568,Mar,Foreign_Intent,0.0
อำนาจเจริญ,2025,2568,Mar,Thai_Intent,0.0
อำนาจเจริญ,2025,2568,May,Foreign_Intent,0.0
อำนาจเจริญ,2025,2568,May,Thai_Intent,0.0
อำนาจเจริญ,2025,2568,Nov,Foreign_Intent,0.0
อำนาจเจริญ,2025,2568,Nov,Thai_Intent,0.0
อำนาจเจริญ,2025,2568,Oct,Foreign_Intent,0.0
อำนาจเจริญ,2025,2568,Oct,Thai_Intent,0.0
อำนาจเจริญ,2025,2568,Sep,Foreign_Intent,0.0
อำนาจเจริญ,2025,2568,Sep,Thai_Intent,0.0
อุดรธานี,2023,2566,Apr,Foreign_Intent,0.0
อุดรธานี,2023,2566,Apr,Thai_Intent,60.2
อุดรธานี,2023,2566,Aug,Foreign_Intent,0.0
อุดรธานี,2023,2566,Aug,Thai_Intent,41.25
อุดรธานี,2023,2566,Dec,Foreign_Intent,0.0
อุดรธานี,2023,2566,Dec,Thai_Intent,56.0
อุดรธานี,2023,2566,Feb,Foreign_Intent,0.0
อุดรธานี,2023,2566,Feb,Thai_Intent,50.75
อุดรธานี,2023,2566,Jan,Foreign_Intent,0.0
อุดรธานี,2023,2566,Jan,Thai_Intent,52.8
อุดรธานี,2023,2566,Jul,Foreign_Intent,0.0
อุดรธานี,2023,2566,Jul,Thai_Intent,51.2
อุดรธานี,2023,2566,Jun,Foreign_Intent,0.0
อุดรธานี,2023,2566,Jun,Thai_Intent,40.75
อุดรธานี,2023,2566,Mar,Foreign_Intent,0.0
อุดรธานี,2023,2566,Mar,Thai_Intent,54.25
อุดรธานี,2023,2566,May,Foreign_Intent,0.0
อุดรธานี,2023,2566,May,Thai_Intent,42.75
อุดรธานี,2023,2566,Nov,Foreign_Intent,0.0
อุดรธานี,2023,2566,Nov,Thai_Intent,41.5
อุดรธานี,2023,2566,Oct,Foreign_Intent,0.0
อุดรธานี,2023,2566,Oct,Thai_Intent,51.0
อุดรธานี,2023,2566,Sep,Foreign_Intent,0.0
อุดรธานี,2023,2566,Sep,Thai_Intent,40.0
อุดรธานี,2024,2567,Apr,Foreign_Intent,0.0
อุดรธานี,2024,2567,Apr,Thai_Intent,44.0
อุดรธานี,2024,2567,Aug,Foreign_Intent,0.0
อุดรธานี,2024,2567,Aug,Thai_Intent,34.5
อุดรธานี,2024,2567,Dec,Foreign_Intent,0.0
อุดรธานี,2024,2567,Dec,Thai_Intent,42.4
อุดรธานี,2024,2567,Feb,Foreign_Intent,0.0
อุดรธานี,2024,2567,Feb,Thai_Intent,44.0
อุดรธานี,2024,2567,Jan,Foreign_Intent,0.0
อุดรธานี,2024,2567,Jan,Thai_Intent,46.0
อุดรธานี,2024,2567,Jul,Foreign_Intent,0.0
อุดรธานี,2024,2567,Jul,Thai_Intent,39.25
อุดรธานี,2024,2567,Jun,Foreign_Intent,0.0
อุดรธานี,2024,2567,Jun,Thai_Intent,28.4
อุดรธานี,2024,2567,Mar,Foreign_Intent,0.0
อุดรธานี,2024,2567,Mar,Thai_Intent,37.4
อุดรธานี,2024,2567,May,Foreign_Intent,0.0
อุดรธานี,2024,2567,May,Thai_Intent,32.25
อุดรธานี,2024,2567,Nov,Foreign_Intent,0.0
อุดรธานี,2024,2567,Nov,Thai_Intent,47.25
อุดรธานี,2024,2567,Oct,Foreign_Intent,0.0
อุดรธานี,2024,2567,Oct,Thai_Intent,45.25
อุดรธานี,2024,2567,Sep,Foreign_Intent,0.0
อุดรธานี,2024,2567,Sep,Thai_Intent,23.2
อุดรธานี,2025,2568,Apr,Foreign_Intent,0.0
อุดรธานี,2025,2568,Apr,Thai_Intent,38.5
อุดรธานี,2025,2568,Aug,Foreign_Intent,0.0
อุดรธานี,2025,2568,Aug,Thai_Intent,29.6
อุดรธานี,2025,2568,Dec,Foreign_Intent,25.0
อุดรธานี,2025,2568,Dec,Thai_Intent,45.75
อุดรธานี,2025,2568,Feb,Foreign_Intent,0.0
อุดรธานี,2025,2568,Feb,Thai_Intent,25.5
อุดรธานี,2025,2568,Jan,Foreign_Intent,0.0
อุดรธานี,2025,2568,Jan,Thai_Intent,31.0
อุดรธานี,2025,2568,Jul,Foreign_Intent,0.0
อุดรธานี,2025,2568,Jul,Thai_Intent,41.0
อุดรธานี,2025,2568,Jun,Foreign_Intent,0.0
อุดรธานี,2025,2568,Jun,Thai_Intent,29.4
อุดรธานี,2025,2568,Mar,Foreign_Intent,0.0
อุดรธานี,2025,2568,Mar,Thai_Intent,27.0
อุดรธานี,2025,2568,May,Foreign_Intent,0.0
อุดรธานี,2025,2568,May,Thai_Intent,23.0
อุดรธานี,2025,2568,Nov,Foreign_Intent,0.0
อุดรธานี,2025,2568,Nov,Thai_Intent,36.0
อุดรธานี,2025,2568,Oct,Foreign_Intent,0.0
อุดรธานี,2025,2568,Oct,Thai_Intent,37.75
อุดรธานี,2025,2568,Sep,Foreign_Intent,0.0
อุดรธานี,2025,2568,Sep,Thai_Intent,23.5
อุตรดิตถ์,2023,2566,Apr,Foreign_Intent,0.0
อุตรดิตถ์,2023,2566,Apr,Thai_Intent,6.8
อุตรดิตถ์,2023,2566,Aug,Foreign_Intent,0.0
อุตรดิตถ์,2023,2566,Aug,Thai_Intent,5.75
อุตรดิตถ์,2023,2566,Dec,Foreign_Intent,0.0
อุตรดิตถ์,2023,2566,Dec,Thai_Intent,11.0
อุตรดิตถ์,2023,2566,Feb,Foreign_Intent,0.0
อุตรดิตถ์,2023,2566,Feb,Thai_Intent,6.0
อุตรดิตถ์,2023,2566,Jan,Foreign_Intent,0.0
อุตรดิตถ์,2023,2566,Jan,Thai_Intent,9.0
อุตรดิตถ์,2023,2566,Jul,Foreign_Intent,0.0
อุตรดิตถ์,2023,2566,Jul,Thai_Intent,10.4
อุตรดิตถ์,2023,2566,Jun,Foreign_Intent,0.0
อุตรดิตถ์,2023,2566,Jun,Thai_Intent,7.25
อุตรดิตถ์,2023,2566,Mar,Foreign_Intent,0.0
อุตรดิตถ์,2023,2566,Mar,Thai_Intent,5.75
อุตรดิตถ์,2023,2566,May,Foreign_Intent,0.0
อุตรดิตถ์,2023,2566,May,Thai_Intent,5.75
อุตรดิตถ์,2023,2566,Nov,Foreign_Intent,0.0
อุตรดิตถ์,2023,2566,Nov,Thai_Intent,9.0
อุตรดิตถ์,2023,2566,Oct,Foreign_Intent,0.0
อุตรดิตถ์,2023,2566,Oct,Thai_Intent,7.6
อุตรดิตถ์,2023,2566,Sep,Foreign_Intent,0.0
อุตรดิตถ์,2023,2566,Sep,Thai_Intent,4.25
อุตรดิตถ์,2024,2567,Apr,Foreign_Intent,0.0
อุตรดิตถ์,2024,2567,Apr,Thai_Intent,3.0
อุตรดิตถ์,2024,2567,Aug,Foreign_Intent,0.0
อุตรดิตถ์,2024,2567,Aug,Thai_Intent,3.5
อุตรดิตถ์,2024,2567,Dec,Foreign_Intent,0.0
อุตรดิตถ์,2024,2567,Dec,Thai_Intent,8.6
อุตรดิตถ์,2024,2567,Feb,Foreign_Intent,0.0
อุตรดิตถ์,2024,2567,Feb,Thai_Intent,2.5
อุตรดิตถ์,2024,2567,Jan,Foreign_Intent,0.0
อุตรดิตถ์,2024,2567,Jan,Thai_Intent,1.25
อุตรดิตถ์,2024,2567,Jul,Foreign_Intent,0.0
อุตรดิตถ์,2024,2567,Jul,Thai_Intent,3.25
อุตรดิตถ์,2024,2567,Jun,Foreign_Intent,0.0
อุตรดิตถ์,2024,2567,Jun,Thai_Intent,3.8
อุตรดิตถ์,2024,2567,Mar,Foreign_Intent,0.0
อุตรดิตถ์,2024,2567,Mar,Thai_Intent,4.2
อุตรดิตถ์,2024,2567,May,Foreign_Intent,0.0
อุตรดิตถ์,2024,2567,May,Thai_Intent,1.25
อุตรดิตถ์,2024,2567,Nov,Foreign_Intent,0.0
อุตรดิตถ์,2024,2567,Nov,Thai_Intent,6.5
อุตรดิตถ์,2024,2567,Oct,Foreign_Intent,0.0
อุตรดิตถ์,2024,2567,Oct,Thai_Intent,7.25
อุตรดิตถ์,2024,2567,Sep,Foreign_Intent,0.0
อุตรดิตถ์,2024,2567,Sep,Thai_Intent,0.8
อุตรดิตถ์,2025,2568,Apr,Foreign_Intent,0.0
อุตรดิตถ์,2025,2568,Apr,Thai_Intent,1.5
อุตรดิตถ์,2025,2568,Aug,Foreign_Intent,0.0
อุตรดิตถ์,2025,2568,Aug,Thai_Intent,3.6
อุตรดิตถ์,2025,2568,Dec,Foreign_Intent,0.0
อุตรดิตถ์,2025,2568,Dec,Thai_Intent,6.25
อุตรดิตถ์,2025,2568,Feb,Foreign_Intent,0.0
อุตรดิตถ์,2025,2568,Feb,Thai_Intent,0.0
อุตรดิตถ์,2025,2568,Jan,Foreign_Intent,0.0
อุตรดิตถ์,2025,2568,Jan,Thai_Intent,1.25
อุตรดิตถ์,2025,2568,Jul,Foreign_Intent,0.0
อุตรดิตถ์,2025,2568,Jul,Thai_Intent,2.5
อุตรดิตถ์,2025,2568,Jun,Foreign_Intent,0.0
อุตรดิตถ์,2025,2568,Jun,Thai_Intent,5.2
อุตรดิตถ์,2025,2568,Mar,Foreign_Intent,0.0
อุตรดิตถ์,2025,2568,Mar,Thai_Intent,2.0
อุตรดิตถ์,2025,2568,May,Foreign_Intent,0.0
อุตรดิตถ์,2025,2568,May,Thai_Intent,4.75
อุตรดิตถ์,2025,2568,Nov,Foreign_Intent,0.0
อุตรดิตถ์,2025,2568,Nov,Thai_Intent,4.0
อุตรดิตถ์,2025,2568,Oct,Foreign_Intent,0.0
อุตรดิตถ์,2025,2568,Oct,Thai_Intent,2.5
อุตรดิตถ์,2025,2568,Sep,Foreign_Intent,0.0
อุตรดิตถ์,2025,2568,Sep,Thai_Intent,2.75
อุทัยธานี,2023,2566,Apr,Foreign_Intent,0.0
อุทัยธานี,2023,2566,Apr,Thai_Intent,10.4
อุทัยธานี,2023,2566,Aug,Foreign_Intent,0.0
อุทัยธานี,2023,2566,Aug,Thai_Intent,6.75
อุทัยธานี,2023,2566,Dec,Foreign_Intent,0.0
อุทัยธานี,2023,2566,Dec,Thai_Intent,18.0
อุทัยธานี,2023,2566,Feb,Foreign_Intent,0.0
อุทัยธานี,2023,2566,Feb,Thai_Intent,9.25
อุทัยธานี,2023,2566,Jan,Foreign_Intent,0.0
อุทัยธานี,2023,2566,Jan,Thai_Intent,12.8
อุทัยธานี,2023,2566,Jul,Foreign_Intent,12.6
อุทัยธานี,2023,2566,Jul,Thai_Intent,11.4
อุทัยธานี,2023,2566,Jun,Foreign_Intent,0.0
อุทัยธานี,2023,2566,Jun,Thai_Intent,7.25
อุทัยธานี,2023,2566,Mar,Foreign_Intent,0.0
อุทัยธานี,2023,2566,Mar,Thai_Intent,8.5
อุทัยธานี,2023,2566,May,Foreign_Intent,0.0
อุทัยธานี,2023,2566,May,Thai_Intent,7.25
อุทัยธานี,2023,2566,Nov,Foreign_Intent,0.0
อุทัยธานี,2023,2566,Nov,Thai_Intent,11.5
อุทัยธานี,2023,2566,Oct,Foreign_Intent,0.0
อุทัยธานี,2023,2566,Oct,Thai_Intent,11.6
อุทัยธานี,2023,2566,Sep,Foreign_Intent,0.0
อุทัยธานี,2023,2566,Sep,Thai_Intent,8.0
อุทัยธานี,2024,2567,Apr,Foreign_Intent,0.0
อุทัยธานี,2024,2567,Apr,Thai_Intent,9.5
อุทัยธานี,2024,2567,Aug,Foreign_Intent,0.0
อุทัยธานี,2024,2567,Aug,Thai_Intent,6.25
อุทัยธานี,2024,2567,Dec,Foreign_Intent,0.0
อุทัยธานี,2024,2567,Dec,Thai_Intent,11.2
อุทัยธานี,2024,2567,Feb,Foreign_Intent,0.0
อุทัยธานี,2024,2567,Feb,Thai_Intent,4.5
อุทัยธานี,2024,2567,Jan,Foreign_Intent,0.0
อุทัยธานี,2024,2567,Jan,Thai_Intent,5.0
อุทัยธานี,2024,2567,Jul,Foreign_Intent,0.0
อุทัยธานี,2024,2567,Jul,Thai_Intent,7.0
อุทัยธานี,2024,2567,Jun,Foreign_Intent,0.0
อุทัยธานี,2024,2567,Jun,Thai_Intent,6.2
อุทัยธานี,2024,2567,Mar,Foreign_Intent,0.0
อุทัยธานี,2024,2567,Mar,Thai_Intent,4.6
อุทัยธานี,2024,2567,May,Foreign_Intent,0.0
อุทัยธานี,2024,2567,May,Thai_Intent,3.25
อุทัยธานี,2024,2567,Nov,Foreign_Intent,0.0
อุทัยธานี,2024,2567,Nov,Thai_Intent,7.25
อุทัยธานี,2024,2567,Oct,Foreign_Intent,0.0
อุทัยธานี,2024,2567,Oct,Thai_Intent,5.75
อุทัยธานี,2024,2567,Sep,Foreign_Intent,0.0
อุทัยธานี,2024,2567,Sep,Thai_Intent,5.6
อุทัยธานี,2025,2568,Apr,Foreign_Intent,0.0
อุทัยธานี,2025,2568,Apr,Thai_Intent,4.5
อุทัยธานี,2025,2568,Aug,Foreign_Intent,0.0
อุทัยธานี,2025,2568,Aug,Thai_Intent,7.2
อุทัยธานี,2025,2568,Dec,Foreign_Intent,0.0
อุทัยธานี,2025,2568,Dec,Thai_Intent,11.0
อุทัยธานี,2025,2568,Feb,Foreign_Intent,0.0
อุทัยธานี,2025,2568,Feb,Thai_Intent,0.0
อุทัยธานี,2025,2568,Jan,Foreign_Intent,0.0
อุทัยธานี,2025,2568,Jan,Thai_Intent,4.5
อุทัยธานี,2025,2568,Jul,Foreign_Intent,0.0
อุทัยธานี,2025,2568,Jul,Thai_Intent,6.0
อุทัยธานี,2025,2568,Jun,Foreign_Intent,0.0
อุทัยธานี,2025,2568,Jun,Thai_Intent,5.2
อุทัยธานี,2025,2568,Mar,Foreign_Intent,0.0
อุทัยธานี,2025,2568,Mar,Thai_Intent,2.4
อุทัยธานี,2025,2568,May,Foreign_Intent,0.0
อุทัยธานี,2025,2568,May,Thai_Intent,6.75
อุทัยธานี,2025,2568,Nov,Foreign_Intent,0.0
อุทัยธานี,2025,2568,Nov,Thai_Intent,5.2
อุทัยธานี,2025,2568,Oct,Foreign_Intent,0.0
อุทัยธานี,2025,2568,Oct,Thai_Intent,4.25
อุทัยธานี,2025,2568,Sep,Foreign_Intent,18.5
อุทัยธานี,2025,2568,Sep,Thai_Intent,4.5
อุบลราชธานี,2023,2566,Apr,Foreign_Intent,0.0
อุบลราชธานี,2023,2566,Apr,Thai_Intent,60.6
อุบลราชธานี,2023,2566,Aug,Foreign_Intent,0.0
อุบลราชธานี,2023,2566,Aug,Thai_Intent,36.75
อุบลราชธานี,2023,2566,Dec,Foreign_Intent,0.0
อุบลราชธานี,2023,2566,Dec,Thai_Intent,67.0
อุบลราชธานี,2023,2566,Feb,Foreign_Intent,0.0
อุบลราชธานี,2023,2566,Feb,Thai_Intent,45.75
อุบลราชธานี,2023,2566,Jan,Foreign_Intent,0.0
อุบลราชธานี,2023,2566,Jan,Thai_Intent,50.0
อุบลราชธานี,2023,2566,Jul,Foreign_Intent,0.0
อุบลราชธานี,2023,2566,Jul,Thai_Intent,53.8
อุบลราชธานี,2023,2566,Jun,Foreign_Intent,0.0
อุบลราชธานี,2023,2566,Jun,Thai_Intent,40.25
อุบลราชธานี,2023,2566,Mar,Foreign_Intent,0.0
อุบลราชธานี,2023,2566,Mar,Thai_Intent,48.0
อุบลราชธานี,2023,2566,May,Foreign_Intent,0.0
อุบลราชธานี,2023,2566,May,Thai_Intent,43.75
อุบลราชธานี,2023,2566,Nov,Foreign_Intent,0.0
อุบลราชธานี,2023,2566,Nov,Thai_Intent,50.5
อุบลราชธานี,2023,2566,Oct,Foreign_Intent,0.0
อุบลราชธานี,2023,2566,Oct,Thai_Intent,49.0
อุบลราชธานี,2023,2566,Sep,Foreign_Intent,0.0
อุบลราชธานี,2023,2566,Sep,Thai_Intent,35.5
อุบลราชธานี,2024,2567,Apr,Foreign_Intent,0.0
อุบลราชธานี,2024,2567,Apr,Thai_Intent,35.5
อุบลราชธานี,2024,2567,Aug,Foreign_Intent,0.0
อุบลราชธานี,2024,2567,Aug,Thai_Intent,36.0
อุบลราชธานี,2024,2567,Dec,Foreign_Intent,17.8
อุบลราชธานี,2024,2567,Dec,Thai_Intent,47.4
อุบลราชธานี,2024,2567,Feb,Foreign_Intent,0.0
อุบลราชธานี,2024,2567,Feb,Thai_Intent,36.25
อุบลราชธานี,2024,2567,Jan,Foreign_Intent,0.0
อุบลราชธานี,2024,2567,Jan,Thai_Intent,46.75
อุบลราชธานี,2024,2567,Jul,Foreign_Intent,0.0
อุบลราชธานี,2024,2567,Jul,Thai_Intent,47.5
อุบลราชธานี,2024,2567,Jun,Foreign_Intent,0.0
อุบลราชธานี,2024,2567,Jun,Thai_Intent,33.0
อุบลราชธานี,2024,2567,Mar,Foreign_Intent,0.0
อุบลราชธานี,2024,2567,Mar,Thai_Intent,38.2
อุบลราชธานี,2024,2567,May,Foreign_Intent,0.0
อุบลราชธานี,2024,2567,May,Thai_Intent,27.75
อุบลราชธานี,2024,2567,Nov,Foreign_Intent,0.0
อุบลราชธานี,2024,2567,Nov,Thai_Intent,33.25
อุบลราชธานี,2024,2567,Oct,Foreign_Intent,0.0
อุบลราชธานี,2024,2567,Oct,Thai_Intent,50.0
อุบลราชธานี,2024,2567,Sep,Foreign_Intent,0.0
อุบลราชธานี,2024,2567,Sep,Thai_Intent,25.0
อุบลราชธานี,2025,2568,Apr,Foreign_Intent,0.0
อุบลราชธานี,2025,2568,Apr,Thai_Intent,36.75
อุบลราชธานี,2025,2568,Aug,Foreign_Intent,0.0
อุบลราชธานี,2025,2568,Aug,Thai_Intent,12.8
อุบลราชธานี,2025,2568,Dec,Foreign_Intent,0.0
อุบลราชธานี,2025,2568,Dec,Thai_Intent,22.75
อุบลราชธานี,2025,2568,Feb,Foreign_Intent,0.0
อุบลราชธานี,2025,2568,Feb,Thai_Intent,24.5
อุบลราชธานี,2025,2568,Jan,Foreign_Intent,0.0
อุบลราชธานี,2025,2568,Jan,Thai_Intent,28.25
อุบลราชธานี,2025,2568,Jul,Foreign_Intent,0.0
อุบลราชธานี,2025,2568,Jul,Thai_Intent,36.75
อุบลราชธานี,2025,2568,Jun,Foreign_Intent,0.0
อุบลราชธานี,2025,2568,Jun,Thai_Intent,22.2
อุบลราชธานี,2025,2568,Mar,Foreign_Intent,0.0
อุบลราชธานี,2025,2568,Mar,Thai_Intent,29.4
อุบลราชธานี,2025,2568,May,Foreign_Intent,0.0
อุบลราชธานี,2025,2568,May,Thai_Intent,24.25
อุบลราชธานี,2025,2568,Nov,Foreign_Intent,0.0
อุบลราชธานี,2025,2568,Nov,Thai_Intent,29.2
อุบลราชธานี,2025,2568,Oct,Foreign_Intent,0.0
อุบลราชธานี,2025,2568,Oct,Thai_Intent,41.75
อุบลราชธานี,2025,2568,Sep,Foreign_Intent,0.0
อุบลราชธานี,2025,2568,Sep,Thai_Intent,13.75
อ่างทอง,2023,2566,Apr,Foreign_Intent,0.0
อ่างทอง,2023,2566,Apr,Thai_Intent,24.0
อ่างทอง,2023,2566,Aug,Foreign_Intent,0.0
อ่างทอง,2023,2566,Aug,Thai_Intent,16.25
อ่างทอง,2023,2566,Dec,Foreign_Intent,0.0
อ่างทอง,2023,2566,Dec,Thai_Intent,22.4
อ่างทอง,2023,2566,Feb,Foreign_Intent,0.0
อ่างทอง,2023,2566,Feb,Thai_Intent,18.5
อ่างทอง,2023,2566,Jan,Foreign_Intent,0.0
อ่างทอง,2023,2566,Jan,Thai_Intent,20.2
อ่างทอง,2023,2566,Jul,Foreign_Intent,0.0
อ่างทอง,2023,2566,Jul,Thai_Intent,22.4
อ่างทอง,2023,2566,Jun,Foreign_Intent,0.0
อ่างทอง,2023,2566,Jun,Thai_Intent,19.25
อ่างทอง,2023,2566,Mar,Foreign_Intent,0.0
อ่างทอง,2023,2566,Mar,Thai_Intent,16.5
อ่างทอง,2023,2566,May,Foreign_Intent,0.0
อ่างทอง,2023,2566,May,Thai_Intent,11.0
อ่างทอง,2023,2566,Nov,Foreign_Intent,0.0
อ่างทอง,2023,2566,Nov,Thai_Intent,17.5
อ่างทอง,2023,2566,Oct,Foreign_Intent,0.0
อ่างทอง,2023,2566,Oct,Thai_Intent,19.2
อ่างทอง,2023,2566,Sep,Foreign_Intent,0.0
อ่างทอง,2023,2566,Sep,Thai_Intent,6.25
อ่างทอง,2024,2567,Apr,Foreign_Intent,0.0
อ่างทอง,2024,2567,Apr,Thai_Intent,10.5
อ่างทอง,2024,2567,Aug,Foreign_Intent,0.0
อ่างทอง,2024,2567,Aug,Thai_Intent,4.25
อ่างทอง,2024,2567,Dec,Foreign_Intent,0.0
อ่างทอง,2024,2567,Dec,Thai_Intent,18.2
อ่างทอง,2024,2567,Feb,Foreign_Intent,0.0
อ่างทอง,2024,2567,Feb,Thai_Intent,20.5
อ่างทอง,2024,2567,Jan,Foreign_Intent,0.0
อ่างทอง,2024,2567,Jan,Thai_Intent,17.5
อ่างทอง,2024,2567,Jul,Foreign_Intent,0.0
อ่างทอง,2024,2567,Jul,Thai_Intent,11.5
อ่างทอง,2024,2567,Jun,Foreign_Intent,0.0
อ่างทอง,2024,2567,Jun,Thai_Intent,11.2
อ่างทอง,2024,2567,Mar,Foreign_Intent,0.0
อ่างทอง,2024,2567,Mar,Thai_Intent,3.2
อ่างทอง,2024,2567,May,Foreign_Intent,0.0
อ่างทอง,2024,2567,May,Thai_Intent,14.5
อ่างทอง,2024,2567,Nov,Foreign_Intent,0.0
อ่างทอง,2024,2567,Nov,Thai_Intent,4.25
อ่างทอง,2024,2567,Oct,Foreign_Intent,0.0
อ่างทอง,2024,2567,Oct,Thai_Intent,5.25
อ่างทอง,2024,2567,Sep,Foreign_Intent,20.0
อ่างทอง,2024,2567,Sep,Thai_Intent,3.2
อ่างทอง,2025,2568,Apr,Foreign_Intent,0.0
อ่างทอง,2025,2568,Apr,Thai_Intent,9.0
อ่างทอง,2025,2568,Aug,Foreign_Intent,0.0
อ่างทอง,2025,2568,Aug,Thai_Intent,3.0
อ่างทอง,2025,2568,Dec,Foreign_Intent,0.0
อ่างทอง,2025,2568,Dec,Thai_Intent,16.5
อ่างทอง,2025,2568,Feb,Foreign_Intent,0.0
อ่างทอง,2025,2568,Feb,Thai_Intent,3.5
อ่างทอง,2025,2568,Jan,Foreign_Intent,0.0
อ่างทอง,2025,2568,Jan,Thai_Intent,7.75
อ่างทอง,2025,2568,Jul,Foreign_Intent,0.0
อ่างทอง,2025,2568,Jul,Thai_Intent,4.0
อ่างทอง,2025,2568,Jun,Foreign_Intent,0.0
อ่างทอง,2025,2568,Jun,Thai_Intent,3.2
อ่างทอง,2025,2568,Mar,Foreign_Intent,0.0
อ่างทอง,2025,2568,Mar,Thai_Intent,0.0
อ่างทอง,2025,2568,May,Foreign_Intent,0.0
อ่างทอง,2025,2568,May,Thai_Intent,5.25
อ่างทอง,2025,2568,Nov,Foreign_Intent,0.0
อ่างทอง,2025,2568,Nov,Thai_Intent,0.0
อ่างทอง,2025,2568,Oct,Foreign_Intent,0.0
อ่างทอง,2025,2568,Oct,Thai_Intent,0.0
อ่างทอง,2025,2568,Sep,Foreign_Intent,0.0
อ่างทอง,2025,2568,Sep,Thai_Intent,0.0
เชียงราย,2023,2566,Apr,Thai_Intent,17.8
เชียงราย,2023,2566,Aug,Thai_Intent,18.5
เชียงราย,2023,2566,Dec,Thai_Intent,32.6
เชียงราย,2023,2566,Feb,Thai_Intent,20.25
เชียงราย,2023,2566,Jan,Thai_Intent,29.0
เชียงราย,2023,2566,Jul,Thai_Intent,21.4
เชียงราย,2023,2566,Jun,Thai_Intent,17.75
เชียงราย,2023,2566,Mar,Thai_Intent,18.25
เชียงราย,2023,2566,May,Thai_Intent,15.0
เชียงราย,2023,2566,Nov,Thai_Intent,30.25
เชียงราย,2023,2566,Oct,Thai_Intent,25.6
เชียงราย,2023,2566,Sep,Thai_Intent,18.5
เชียงราย,2024,2567,Apr,Thai_Intent,12.75
เชียงราย,2024,2567,Aug,Thai_Intent,13.5
เชียงราย,2024,2567,Dec,Thai_Intent,21.2
เชียงราย,2024,2567,Feb,Thai_Intent,16.0
เชียงราย,2024,2567,Jan,Thai_Intent,18.75
เชียงราย,2024,2567,Jul,Thai_Intent,14.0
เชียงราย,2024,2567,Jun,Thai_Intent,13.8
เชียงราย,2024,2567,Mar,Thai_Intent,11.2
เชียงราย,2024,2567,May,Thai_Intent,11.5
เชียงราย,2024,2567,Nov,Thai_Intent,18.25
เชียงราย,2024,2567,Oct,Thai_Intent,13.5
เชียงราย,2024,2567,Sep,Thai_Intent,9.4
เชียงราย,2025,2568,Apr,Thai_Intent,12.5
เชียงราย,2025,2568,Aug,Thai_Intent,11.8
เชียงราย,2025,2568,Dec,Thai_Intent,20.0
