ne year,month,month_year,country,region,is_aggregate,visitors
2023,May,May-2023,Cyprus,Europe,False,138
2023,May,May-2023,Czech Republic,Europe,False,1475
2023,May,May-2023,Denmark,Europe,False,4041
2023,May,May-2023,Egypt,Middle East,False,1163
2023,May,May-2023,Estonia,Europe,False,380
2023,May,May-2023,Ethiopia,Africa,False,1028
2023,May,May-2023,Europe,Europe,True,281416
2023,May,May-2023,Finland,Europe,False,2191
2023,May,May-2023,France,Europe,False,28999
2023,May,May-2023,Germany,Europe,False,41418
2023,May,May-2023,Grand Total,Africa,True,2013852
2023,May,May-2023,Greece,Europe,False,568
2023,May,May-2023,Hong Kong (China),Asia and the Pacific,False,59242
2023,May,May-2023,Hungary,Europe,False,851
2023,May,May-2023,Iceland,Europe,False,285
2023,May,May-2023,India,Asia and the Pacific,False,149053
2023,May,May-2023,Indonesia,Asia and the Pacific,False,62203
2023,May,May-2023,Iran,Asia and the Pacific,False,2637
2023,May,May-2023,Iraq,Middle East,False,258
2023,May,May-2023,Ireland,Europe,False,4548
2023,May,May-2023,Israel,Europe,False,11191
2023,May,May-2023,Italy,Europe,False,7089
2023,May,May-2023,Japan,Asia and the Pacific,False,53744
2023,May,May-2023,Jordan,Middle East,False,804
2023,May,May-2023,Kazakhstan,Europe,False,6927
2023,May,May-2023,Kenya,Africa,False,362
2023,May,May-2023,Korea (Republic of),Asia and the Pacific,False,103031
2023,May,May-2023,Kuwait,Middle East,False,5064
2023,May,May-2023,Kyrgyzstan,Europe,False,138
2023,May,May-2023,Laos,Asia and the Pacific,False,77328
2023,May,May-2023,Latvia,Europe,False,344
2023,May,May-2023,Lebanon,Middle East,False,253
2023,May,May-2023,Lithuania,Europe,False,770
2023,May,May-2023,Luxembourg,Europe,False,224
2023,May,May-2023,Macao (China),Asia and the Pacific,False,3549
2023,May,May-2023,Malaysia,Asia and the Pacific,False,373922
2023,May,May-2023,Maldives,Asia and the Pacific,False,1829
2023,May,May-2023,Mauritius,Africa,False,654
2023,May,May-2023,Mexico,America,False,2235
2023,May,May-2023,Middle East,Middle East,True,42384
2023,May,May-2023,Mongolia,Asia and the Pacific,False,781
2023,May,May-2023,Morocco,Africa,False,700
2023,May,May-2023,Myanmar,Asia and the Pacific,False,32369
2023,May,May-2023,Nepal,Asia and the Pacific,False,2301
2023,May,May-2023,Netherlands,Europe,False,13134
2023,May,May-2023,New Zealand,Oceania,False,6690
2023,May,May-2023,North Korea,Asia and the Pacific,False,0
2023,May,May-2023,North-East Asia,Asia and the Pacific,True,557118
2023,May,May-2023,Northern Europe,Europe,True,67717
2023,May,May-2023,Norway,Europe,False,2750
2023,May,May-2023,Oceania,Oceania,True,58158
2023,May,May-2023,Oman,Middle East,False,6544
2023,May,May-2023,Other in Africa,Africa,False,1680
2023,May,May-2023,Other in America,America,False,708
2023,May,May-2023,Other in Asia,Asia and the Pacific,False,81
2023,May,May-2023,Other in Europe,Europe,False,635
2023,May,May-2023,Other in Middle East,Middle East,False,527
2023,May,May-2023,Other in Oceania,Oceania,False,399
2023,May,May-2023,Pakistan,Asia and the Pacific,False,4968
2023,May,May-2023,Peru,America,False,504
2023,May,May-2023,Philippines,Asia and the Pacific,False,35865
2023,May,May-2023,Poland,Europe,False,4469
2023,May,May-2023,Portugal,Europe,False,2455
2023,May,May-2023,Qatar,Middle East,False,2153
2023,May,May-2023,Romania,Europe,False,1388
2023,May,May-2023,Russian Federation,Europe,False,58467
2023,May,May-2023,Saudi Arabia,Middle East,False,13431
2023,May,May-2023,Serbia,Europe,False,189
2023,May,May-2023,Singapore,Asia and the Pacific,False,79864
2023,May,May-2023,Slovakia,Europe,False,957
2023,May,May-2023,Slovenia,Europe,False,336
2023,May,May-2023,South  Africa,Africa,False,4354
2023,May,May-2023,South Asia,Asia and the Pacific,True,174951
2023,May,May-2023,South-East Asia,Asia and the Pacific,True,805437
2023,May,May-2023,Southern/Medit. Europe,Europe,True,33060
2023,May,May-2023,Spain,Europe,False,7015
2023,May,May-2023,Sri Lanka,Asia and the Pacific,False,2069
2023,May,May-2023,Sweden,Europe,False,4464
2023,May,May-2023,Switzerland,Europe,False,7345
2023,May,May-2023,Taiwan,Asia and the Pacific,False,51224
2023,May,May-2023,The United States of America,America,False,62058
2023,May,May-2023,Turkey,Europe,False,3891
2023,May,May-2023,U.A.E.,Middle East,False,9609
2023,May,May-2023,Ukraine,Europe,False,2133
2023,May,May-2023,United Kingdom,Europe,False,49438
2023,May,May-2023,Uruguay,America,False,456
2023,May,May-2023,Uzbekistan,Europe,False,1460
2023,May,May-2023,Vietnam,Asia and the Pacific,False,91661
2023,May,May-2023,Western Europe,Europe,True,99518
2023,May,May-2023,Yemen,Middle East,False,612
2023,Jun,Jun-2023,Africa,Africa,True,9411
2023,Jun,Jun-2023,America,America,True,94143
2023,Jun,Jun-2023,Argentina,America,False,876
2023,Jun,Jun-2023,Asia and the Pacific,Asia and the Pacific,True,1805515
2023,Jun,Jun-2023,Australia,Oceania,False,58411
2023,Jun,Jun-2023,Austria,Europe,False,2774
2023,Jun,Jun-2023,Bahrain,Middle East,False,3468
2023,Jun,Jun-2023,Bangladesh,Asia and the Pacific,False,10694
2023,Jun,Jun-2023,Belarus,Europe,False,269
2023,Jun,Jun-2023,Belgium,Europe,False,3988
2023,Jun,Jun-2023,Bhutan,Asia and the Pacific,False,1291
2023,Jun,Jun-2023,Brazil,America,False,2282
2023,Jun,Jun-2023,Brunei,Asia and the Pacific,False,1005
2023,Jun,Jun-2023,Bulgaria,Europe,False,325
2023,Jun,Jun-2023,Cambodia,Asia and the Pacific,False,47414
2023,Jun,Jun-2023,Canada,America,False,11035
2023,Jun,Jun-2023,Central/Eastern Europe,Europe,True,70178
2023,Jun,Jun-2023,Chile,America,False,843
2023,Jun,Jun-2023,China,Asia and the Pacific,False,311888
2023,Jun,Jun-2023,Colombia,America,False,540
2023,Jun,Jun-2023,Croatia,Europe,False,174
2023,Jun,Jun-2023,Cyprus,Europe,False,200
2023,Jun,Jun-2023,Czech Republic,Europe,False,1454
2023,Jun,Jun-2023,Denmark,Europe,False,4821
2023,Jun,Jun-2023,Egypt,Middle East,False,1382
2023,Jun,Jun-2023,Estonia,Europe,False,235
2023,Jun,Jun-2023,Ethiopia,Africa,False,866
2023,Jun,Jun-2023,Europe,Europe,True,264803
2023,Jun,Jun-2023,Finland,Europe,False,2632
2023,Jun,Jun-2023,France,Europe,False,22773
2023,Jun,Jun-2023,Germany,Europe,False,28042
2023,Jun,Jun-2023,Grand Total,Africa,True,2241201
2023,Jun,Jun-2023,Greece,Europe,False,534
2023,Jun,Jun-2023,Hong Kong (China),Asia and the Pacific,False,76006
2023,Jun,Jun-2023,Hungary,Europe,False,1033
2023,Jun,Jun-2023,Iceland,Europe,False,300
2023,Jun,Jun-2023,India,Asia and the Pacific,False,156500
2023,Jun,Jun-2023,Indonesia,Asia and the Pacific,False,72061
2023,Jun,Jun-2023,Iran,Asia and the Pacific,False,3451
2023,Jun,Jun-2023,Iraq,Middle East,False,226
2023,Jun,Jun-2023,Ireland,Europe,False,7042
2023,Jun,Jun-2023,Israel,Europe,False,13134
2023,Jun,Jun-2023,Italy,Europe,False,8055
2023,Jun,Jun-2023,Japan,Asia and the Pacific,False,55763
2023,Jun,Jun-2023,Jordan,Middle East,False,1183
2023,Jun,Jun-2023,Kazakhstan,Europe,False,6408
2023,Jun,Jun-2023,Kenya,Africa,False,246
2023,Jun,Jun-2023,Korea (Republic of),Asia and the Pacific,False,122278
2023,Jun,Jun-2023,Kuwait,Middle East,False,8243
2023,Jun,Jun-2023,Kyrgyzstan,Europe,False,106
2023,Jun,Jun-2023,Laos,Asia and the Pacific,False,78382
2023,Jun,Jun-2023,Latvia,Europe,False,245
2023,Jun,Jun-2023,Lebanon,Middle East,False,305
2023,Jun,Jun-2023,Lithuania,Europe,False,578
2023,Jun,Jun-2023,Luxembourg,Europe,False,190
2023,Jun,Jun-2023,Macao (China),Asia and the Pacific,False,4167
2023,Jun,Jun-2023,Malaysia,Asia and the Pacific,False,408356
2023,Jun,Jun-2023,Maldives,Asia and the Pacific,False,2973
2023,Jun,Jun-2023,Mauritius,Africa,False,748
2023,Jun,Jun-2023,Mexico,America,False,1801
2023,Jun,Jun-2023,Middle East,Middle East,True,67329
2023,Jun,Jun-2023,Mongolia,Asia and the Pacific,False,781
2023,Jun,Jun-2023,Morocco,Africa,False,579
2023,Jun,Jun-2023,Myanmar,Asia and the Pacific,False,33063
2023,Jun,Jun-2023,Nepal,Asia and the Pacific,False,2445
2023,Jun,Jun-2023,Netherlands,Europe,False,11255
2023,Jun,Jun-2023,New Zealand,Oceania,False,7733
2023,Jun,Jun-2023,North Korea,Asia and the Pacific,False,0
2023,Jun,Jun-2023,North-East Asia,Asia and the Pacific,True,641800
2023,Jun,Jun-2023,Northern Europe,Europe,True,78828
2023,Jun,Jun-2023,Norway,Europe,False,6853
2023,Jun,Jun-2023,Oceania,Oceania,True,66479
2023,Jun,Jun-2023,Oman,Middle East,False,7539
2023,Jun,Jun-2023,Other in Africa,Africa,False,1725
2023,Jun,Jun-2023,Other in America,America,False,659
2023,Jun,Jun-2023,Other in Asia,Asia and the Pacific,False,65
2023,Jun,Jun-2023,Other in Europe,Europe,False,667
2023,Jun,Jun-2023,Other in Middle East,Middle East,False,799
2023,Jun,Jun-2023,Other in Oceania,Oceania,False,335
2023,Jun,Jun-2023,Pakistan,Asia and the Pacific,False,5560
2023,Jun,Jun-2023,Peru,America,False,413
2023,Jun,Jun-2023,Philippines,Asia and the Pacific,False,46115
2023,Jun,Jun-2023,Poland,Europe,False,3498
2023,Jun,Jun-2023,Portugal,Europe,False,2273
2023,Jun,Jun-2023,Qatar,Middle East,False,6758
2023,Jun,Jun-2023,Romania,Europe,False,1104
2023,Jun,Jun-2023,Russian Federation,Europe,False,50734
2023,Jun,Jun-2023,Saudi Arabia,Middle East,False,20301
2023,Jun,Jun-2023,Serbia,Europe,False,192
2023,Jun,Jun-2023,Singapore,Asia and the Pacific,False,115636
2023,Jun,Jun-2023,Slovakia,Europe,False,771
2023,Jun,Jun-2023,Slovenia,Europe,False,385
2023,Jun,Jun-2023,South  Africa,Africa,False,5247
2023,Jun,Jun-2023,South Asia,Asia and the Pacific,True,184898
2023,Jun,Jun-2023,South-East Asia,Asia and the Pacific,True,912273
2023,Jun,Jun-2023,Southern/Medit. Europe,Europe,True,40319
2023,Jun,Jun-2023,Spain,Europe,False,9917
2023,Jun,Jun-2023,Sri Lanka,Asia and the Pacific,False,1984
2023,Jun,Jun-2023,Sweden,Europe,False,8543
2023,Jun,Jun-2023,Switzerland,Europe,False,5789
2023,Jun,Jun-2023,Taiwan,Asia and the Pacific,False,70917
2023,Jun,Jun-2023,The United States of America,America,False,75623
2023,Jun,Jun-2023,Turkey,Europe,False,5455
2023,Jun,Jun-2023,U.A.E.,Middle East,False,16059
2023,Jun,Jun-2023,Ukraine,Europe,False,1901
2023,Jun,Jun-2023,United Kingdom,Europe,False,48637
2023,Jun,Jun-2023,Uruguay,America,False,71
2023,Jun,Jun-2023,Uzbekistan,Europe,False,1517
2023,Jun,Jun-2023,Vietnam,Asia and the Pacific,False,110241
2023,Jun,Jun-2023,Western Europe,Europe,True,74811
2023,Jun,Jun-2023,Yemen,Middle East,False,1066
2023,Jul,Jul-2023,Africa,Africa,True,10332
2023,Jul,Jul-2023,America,America,True,96758
2023,Jul,Jul-2023,Argentina,America,False,791
2023,Jul,Jul-2023,Asia and the Pacific,Asia and the Pacific,True,1884948
2023,Jul,Jul-2023,Australia,Oceania,False,62352
2023,Jul,Jul-2023,Austria,Europe,False,7012
2023,Jul,Jul-2023,Bahrain,Middle East,False,3661
2023,Jul,Jul-2023,Bangladesh,Asia and the Pacific,False,13624
2023,Jul,Jul-2023,Belarus,Europe,False,264
2023,Jul,Jul-2023,Belgium,Europe,False,10581
2023,Jul,Jul-2023,Bhutan,Asia and the Pacific,False,1591
2023,Jul,Jul-2023,Brazil,America,False,2197
2023,Jul,Jul-2023,Brunei,Asia and the Pacific,False,1198
2023,Jul,Jul-2023,Bulgaria,Europe,False,266
2023,Jul,Jul-2023,Cambodia,Asia and the Pacific,False,47878
2023,Jul,Jul-2023,Canada,America,False,13023
2023,Jul,Jul-2023,Central/Eastern Europe,Europe,True,85156
2023,Jul,Jul-2023,Chile,America,False,763
2023,Jul,Jul-2023,China,Asia and the Pacific,False,410311
2023,Jul,Jul-2023,Colombia,America,False,511
2023,Jul,Jul-2023,Croatia,Europe,False,227
2023,Jul,Jul-2023,Cyprus,Europe,False,214
2023,Jul,Jul-2023,Czech Republic,Europe,False,1940
2023,Jul,Jul-2023,Denmark,Europe,False,8278
2023,Jul,Jul-2023,Egypt,Middle East,False,1138
2023,Jul,Jul-2023,Estonia,Europe,False,222
2023,Jul,Jul-2023,Ethiopia,Africa,False,1205
2023,Jul,Jul-2023,Europe,Europe,True,386750
2023,Jul,Jul-2023,Finland,Europe,False,1795
2023,Jul,Jul-2023,France,Europe,False,42237
2023,Jul,Jul-2023,Germany,Europe,False,38117
2023,Jul,Jul-2023,Grand Total,Africa,True,2490643
2023,Jul,Jul-2023,Greece,Europe,False,713
2023,Jul,Jul-2023,Hong Kong (China),Asia and the Pacific,False,93907
2023,Jul,Jul-2023,Hungary,Europe,False,830
2023,Jul,Jul-2023,Iceland,Europe,False,233
2023,Jul,Jul-2023,India,Asia and the Pacific,False,128070
2023,Jul,Jul-2023,Indonesia,Asia and the Pacific,False,71526
2023,Jul,Jul-2023,Iran,Asia and the Pacific,False,3760
2023,Jul,Jul-2023,Iraq,Middle East,False,294
2023,Jul,Jul-2023,Ireland,Europe,False,7608
2023,Jul,Jul-2023,Israel,Europe,False,21651
2023,Jul,Jul-2023,Italy,Europe,False,12452
2023,Jul,Jul-2023,Japan,Asia and the Pacific,False,66164
2023,Jul,Jul-2023,Jordan,Middle East,False,1373
2023,Jul,Jul-2023,Kazakhstan,Europe,False,6662
2023,Jul,Jul-2023,Kenya,Africa,False,327
2023,Jul,Jul-2023,Korea (Republic of),Asia and the Pacific,False,150385
2023,Jul,Jul-2023,Kuwait,Middle East,False,11533
2023,Jul,Jul-2023,Kyrgyzstan,Europe,False,141
2023,Jul,Jul-2023,Laos,Asia and the Pacific,False,83014
2023,Jul,Jul-2023,Latvia,Europe,False,209
2023,Jul,Jul-2023,Lebanon,Middle East,False,332
2023,Jul,Jul-2023,Lithuania,Europe,False,522
2023,Jul,Jul-2023,Luxembourg,Europe,False,300
2023,Jul,Jul-2023,Macao (China),Asia and the Pacific,False,6137
2023,Jul,Jul-2023,Malaysia,Asia and the Pacific,False,371200
2023,Jul,Jul-2023,Maldives,Asia and the Pacific,False,4287
2023,Jul,Jul-2023,Mauritius,Africa,False,688
2023,Jul,Jul-2023,Mexico,America,False,2224
2023,Jul,Jul-2023,Middle East,Middle East,True,111855
2023,Jul,Jul-2023,Mongolia,Asia and the Pacific,False,1217
2023,Jul,Jul-2023,Morocco,Africa,False,903
2023,Jul,Jul-2023,Myanmar,Asia and the Pacific,False,34698
2023,Jul,Jul-2023,Nepal,Asia and the Pacific,False,2906
2023,Jul,Jul-2023,Netherlands,Europe,False,35508
2023,Jul,Jul-2023,New Zealand,Oceania,False,8938
2023,Jul,Jul-2023,North Korea,Asia and the Pacific,False,0
2023,Jul,Jul-2023,North-East Asia,Asia and the Pacific,True,796108
2023,Jul,Jul-2023,Northern Europe,Europe,True,93342
2023,Jul,Jul-2023,Norway,Europe,False,8491
2023,Jul,Jul-2023,Oceania,Oceania,True,71618
2023,Jul,Jul-2023,Oman,Middle East,False,17384
2023,Jul,Jul-2023,Other in Africa,Africa,False,2166
2023,Jul,Jul-2023,Other in America,America,False,788
2023,Jul,Jul-2023,Other in Asia,Asia and the Pacific,False,68
2023,Jul,Jul-2023,Other in Europe,Europe,False,655
2023,Jul,Jul-2023,Other in Middle East,Middle East,False,802
2023,Jul,Jul-2023,Other in Oceania,Oceania,False,328
2023,Jul,Jul-2023,Pakistan,Asia and the Pacific,False,7138
2023,Jul,Jul-2023,Peru,America,False,486
2023,Jul,Jul-2023,Philippines,Asia and the Pacific,False,46350
2023,Jul,Jul-2023,Poland,Europe,False,3595
2023,Jul,Jul-2023,Portugal,Europe,False,2667
2023,Jul,Jul-2023,Qatar,Middle East,False,9335
2023,Jul,Jul-2023,Romania,Europe,False,1001
2023,Jul,Jul-2023,Russian Federation,Europe,False,64937
2023,Jul,Jul-2023,Saudi Arabia,Middle East,False,33633
2023,Jul,Jul-2023,Serbia,Europe,False,318
2023,Jul,Jul-2023,Singapore,Asia and the Pacific,False,75307
2023,Jul,Jul-2023,Slovakia,Europe,False,828
2023,Jul,Jul-2023,Slovenia,Europe,False,618
2023,Jul,Jul-2023,South  Africa,Africa,False,5043
2023,Jul,Jul-2023,South Asia,Asia and the Pacific,True,164199
2023,Jul,Jul-2023,South-East Asia,Asia and the Pacific,True,852955
2023,Jul,Jul-2023,Southern/Medit. Europe,Europe,True,59678
2023,Jul,Jul-2023,Spain,Europe,False,16428
2023,Jul,Jul-2023,Sri Lanka,Asia and the Pacific,False,2823
2023,Jul,Jul-2023,Sweden,Europe,False,7065
2023,Jul,Jul-2023,Switzerland,Europe,False,14164
2023,Jul,Jul-2023,Taiwan,Asia and the Pacific,False,67987
2023,Jul,Jul-2023,The United States of America,America,False,75914
2023,Jul,Jul-2023,Turkey,Europe,False,4390
2023,Jul,Jul-2023,U.A.E.,Middle East,False,31059
2023,Jul,Jul-2023,Ukraine,Europe,False,2024
2023,Jul,Jul-2023,United Kingdom,Europe,False,59872
2023,Jul,Jul-2023,Uruguay,America,False,61
2023,Jul,Jul-2023,Uzbekistan,Europe,False,1715
2023,Jul,Jul-2023,Vietnam,Asia and the Pacific,False,121784
2023,Jul,Jul-2023,Western Europe,Europe,True,147919
2023,Jul,Jul-2023,Yemen,Middle East,False,1311
2023,Aug,Aug-2023,Africa,Africa,True,10295
2023,Aug,Aug-2023,America,America,True,74573
2023,Aug,Aug-2023,Argentina,America,False,759
2023,Aug,Aug-2023,Asia and the Pacific,Asia and the Pacific,True,1918315
2023,Aug,Aug-2023,Australia,Oceania,False,52796
2023,Aug,Aug-2023,Austria,Europe,False,5507
2023,Aug,Aug-2023,Bahrain,Middle East,False,4278
2023,Aug,Aug-2023,Bangladesh,Asia and the Pacific,False,12524
2023,Aug,Aug-2023,Belarus,Europe,False,262
2023,Aug,Aug-2023,Belgium,Europe,False,5868
2023,Aug,Aug-2023,Bhutan,Asia and the Pacific,False,1223
2023,Aug,Aug-2023,Brazil,America,False,2221
2023,Aug,Aug-2023,Brunei,Asia and the Pacific,False,1551
2023,Aug,Aug-2023,Bulgaria,Europe,False,296
2023,Aug,Aug-2023,Cambodia,Asia and the Pacific,False,56265
2023,Aug,Aug-2023,Canada,America,False,11251
2023,Aug,Aug-2023,Central/Eastern Europe,Europe,True,86267
2023,Aug,Aug-2023,Chile,America,False,739
2023,Aug,Aug-2023,China,Asia and the Pacific,False,355146
2023,Aug,Aug-2023,Colombia,America,False,494
2023,Aug,Aug-2023,Croatia,Europe,False,243
2023,Aug,Aug-2023,Cyprus,Europe,False,511
2023,Aug,Aug-2023,Czech Republic,Europe,False,1290
2023,Aug,Aug-2023,Denmark,Europe,False,3640
2023,Aug,Aug-2023,Egypt,Middle East,False,1341
2023,Aug,Aug-2023,Estonia,Europe,False,246
2023,Aug,Aug-2023,Ethiopia,Africa,False,1289
2023,Aug,Aug-2023,Europe,Europe,True,377847
2023,Aug,Aug-2023,Finland,Europe,False,1344
2023,Aug,Aug-2023,France,Europe,False,42118
2023,Aug,Aug-2023,Germany,Europe,False,44257
2023,Aug,Aug-2023,Grand Total,Africa,True,2468042
2023,Aug,Aug-2023,Greece,Europe,False,1537
2023,Aug,Aug-2023,Hong Kong (China),Asia and the Pacific,False,100437
2023,Aug,Aug-2023,Hungary,Europe,False,778
2023,Aug,Aug-2023,Iceland,Europe,False,151
2023,Aug,Aug-2023,India,Asia and the Pacific,False,130667
2023,Aug,Aug-2023,Indonesia,Asia and the Pacific,False,63152
2023,Aug,Aug-2023,Iran,Asia and the Pacific,False,4706
2023,Aug,Aug-2023,Iraq,Middle East,False,405
2023,Aug,Aug-2023,Ireland,Europe,False,4710
2023,Aug,Aug-2023,Israel,Europe,False,27135
2023,Aug,Aug-2023,Italy,Europe,False,29929
2023,Aug,Aug-2023,Japan,Asia and the Pacific,False,101847
2023,Aug,Aug-2023,Jordan,Middle East,False,1158
2023,Aug,Aug-2023,Kazakhstan,Europe,False,6403
2023,Aug,Aug-2023,Kenya,Africa,False,541
2023,Aug,Aug-2023,Korea (Republic of),Asia and the Pacific,False,146387
2023,Aug,Aug-2023,Kuwait,Middle East,False,17304
2023,Aug,Aug-2023,Kyrgyzstan,Europe,False,95
2023,Aug,Aug-2023,Laos,Asia and the Pacific,False,84275
2023,Aug,Aug-2023,Latvia,Europe,False,254
2023,Aug,Aug-2023,Lebanon,Middle East,False,297
2023,Aug,Aug-2023,Lithuania,Europe,False,444
2023,Aug,Aug-2023,Luxembourg,Europe,False,549
2023,Aug,Aug-2023,Macao (China),Asia and the Pacific,False,7323
2023,Aug,Aug-2023,Malaysia,Asia and the Pacific,False,438556
2023,Aug,Aug-2023,Maldives,Asia and the Pacific,False,1743
2023,Aug,Aug-2023,Mauritius,Africa,False,972
2023,Aug,Aug-2023,Mexico,America,False,1865
2023,Aug,Aug-2023,Middle East,Middle East,True,87012
2023,Aug,Aug-2023,Mongolia,Asia and the Pacific,False,714
2023,Aug,Aug-2023,Morocco,Africa,False,1507
2023,Aug,Aug-2023,Myanmar,Asia and the Pacific,False,32666
2023,Aug,Aug-2023,Nepal,Asia and the Pacific,False,2566
2023,Aug,Aug-2023,Netherlands,Europe,False,21414
2023,Aug,Aug-2023,New Zealand,Oceania,False,7508
2023,Aug,Aug-2023,North Korea,Asia and the Pacific,False,3
2023,Aug,Aug-2023,North-East Asia,Asia and the Pacific,True,785052
2023,Aug,Aug-2023,Northern Europe,Europe,True,72840
2023,Aug,Aug-2023,Norway,Europe,False,2356
2023,Aug,Aug-2023,Oceania,Oceania,True,60710
2023,Aug,Aug-2023,Oman,Middle East,False,12966
2023,Aug,Aug-2023,Other in Africa,Africa,False,2494
2023,Aug,Aug-2023,Other in America,America,False,798
2023,Aug,Aug-2023,Other in Asia,Asia and the Pacific,False,108
2023,Aug,Aug-2023,Other in Europe,Europe,False,798
2023,Aug,Aug-2023,Other in Middle East,Middle East,False,671
2023,Aug,Aug-2023,Other in Oceania,Oceania,False,406
2023,Aug,Aug-2023,Pakistan,Asia and the Pacific,False,5653
2023,Aug,Aug-2023,Peru,America,False,438
2023,Aug,Aug-2023,Philippines,Asia and the Pacific,False,43784
2023,Aug,Aug-2023,Poland,Europe,False,3950
2023,Aug,Aug-2023,Portugal,Europe,False,3358
2023,Aug,Aug-2023,Qatar,Middle East,False,6140
2023,Aug,Aug-2023,Romania,Europe,False,1238
2023,Aug,Aug-2023,Russian Federation,Europe,False,66602
2023,Aug,Aug-2023,Saudi Arabia,Middle East,False,18664
2023,Aug,Aug-2023,Serbia,Europe,False,282
2023,Aug,Aug-2023,Singapore,Asia and the Pacific,False,76697
2023,Aug,Aug-2023,Slovakia,Europe,False,627
2023,Aug,Aug-2023,Slovenia,Europe,False,381
2023,Aug,Aug-2023,South  Africa,Africa,False,3492
2023,Aug,Aug-2023,South Asia,Asia and the Pacific,True,162260
2023,Aug,Aug-2023,South-East Asia,Asia and the Pacific,True,910185
2023,Aug,Aug-2023,Southern/Medit. Europe,Europe,True,92198
2023,Aug,Aug-2023,Spain,Europe,False,24643
2023,Aug,Aug-2023,Sri Lanka,Asia and the Pacific,False,3178
2023,Aug,Aug-2023,Sweden,Europe,False,4067
2023,Aug,Aug-2023,Switzerland,Europe,False,6031
2023,Aug,Aug-2023,Taiwan,Asia and the Pacific,False,73195
2023,Aug,Aug-2023,The United States of America,America,False,55960
2023,Aug,Aug-2023,Turkey,Europe,False,4179
2023,Aug,Aug-2023,U.A.E.,Middle East,False,22800
2023,Aug,Aug-2023,Ukraine,Europe,False,1945
2023,Aug,Aug-2023,United Kingdom,Europe,False,56572
2023,Aug,Aug-2023,Uruguay,America,False,48
2023,Aug,Aug-2023,Uzbekistan,Europe,False,1837
2023,Aug,Aug-2023,Vietnam,Asia and the Pacific,False,113239
2023,Aug,Aug-2023,Western Europe,Europe,True,125744
2023,Aug,Aug-2023,Yemen,Middle East,False,988
